nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,mean_number_parcel_handover,execution_time,CT_reduction_perc,UT_increase_perc
20,25,2,18,LOCALSEARCH-BFSOPT,33267.5105,12.0909,15,33264.2048,0.9999,0.04,126.8620037,-6.559097888012155,0.03554361514578672
20,25,2,19,GREEDY,35153.5437,11.1999,13.5,34600.2251,0.9843,0,5.279114297,0.0,0.0
20,25,2,19,LOCALSEARCH-LB,35069.0928,11.1999,14,34630.2251,0.9875,0,11.58877677,-0.2402343863842195,0.08670463823080735
20,25,2,19,LOCALSEARCH-HC,35069.0928,11.1999,14,34630.2251,0.9875,0,11.81518538,-0.2402343863842195,0.08670463823080735
20,25,2,19,LOCALSEARCH-BFSOPT,35069.0928,11.1999,14,34630.2251,0.9875,0,11.49098395,-0.2402343863842195,0.08670463823080735
20,25,2,20,GREEDY,42565.3415,15.0847,19.5,42012.7668,0.987,0,5.407769825,0.0,0.0
20,25,2,20,LOCALSEARCH-LB,42476.8146,15.0847,19.5,42012.7668,0.9891,0,23.13443331,-0.20797883179206816,0.0
20,25,2,20,LOCALSEARCH-HC,42476.8146,15.0847,19.5,42012.7668,0.9891,0,17.3163706,-0.20797883179206816,0.0
20,25,2,20,LOCALSEARCH-BFSOPT,42476.8146,15.0847,19.5,42012.7668,0.9891,0,22.81268163,-0.20797883179206816,0.0
20,25,2,21,GREEDY,47227.3352,18.1623,23,45477.8522,0.963,0,5.408425155,0.0,0.0
20,25,2,21,LOCALSEARCH-LB,45784.6131,18.1664,23,45542.5132,0.9947,0.04,138.2086137,-3.054845448912813,0.14218129676757263
20,25,2,21,LOCALSEARCH-HC,45797.5245,18.1767,23,45653.9537,0.9969,0.04,21.32710069,-3.0275066207843158,0.387224751128412
20,25,2,21,LOCALSEARCH-BFSOPT,45548.1963,18.1629,23,45503.6474,0.999,0.04,515.8043491,-3.555438588455438,0.05672035672784142
20,25,2,22,GREEDY,39550.1518,13.1411,17.5,37604.6513,0.9508,0,5.304093024,0.0,0.0
20,25,2,22,LOCALSEARCH-LB,38273.4874,13.1759,17.5,37981.3105,0.9924,0,27.13859281,-3.2279633374251713,1.0016292851517596
20,25,2,22,LOCALSEARCH-HC,38273.4874,13.1759,17.5,37981.3105,0.9924,0,12.30505154,-3.2279633374251713,1.0016292851517596
20,25,2,22,LOCALSEARCH-BFSOPT,38106.9641,13.2396,17.5,38079.5317,0.9993,0.08,80.86668396,-3.649006727706168,1.2628235699130173
20,25,2,23,GREEDY,41834.6161,13.8915,17.5,40992.2093,0.9799,0,5.346435799,0.0,0.0
20,25,2,23,LOCALSEARCH-LB,41222.351,13.9023,17.5,41109.6573,0.9973,0,67.06314396,-1.4635370348241272,0.28651297894304195
20,25,2,23,LOCALSEARCH-HC,41229.5458,13.9156,17.5,41203.8643,0.9994,0.04,15.98636345,-1.4463388370856818,0.5163298187980291
20,25,2,23,LOCALSEARCH-BFSOPT,41222.351,13.9023,17.5,41109.6573,0.9973,0,40.01585198,-1.4635370348241272,0.28651297894304195
20,25,2,24,GREEDY,46804.1237,14.2292,18,45027.3589,0.962,0,5.341118039,0.0,0.0
20,25,2,24,LOCALSEARCH-LB,45927.5255,14.3072,18,45892.5826,0.9992,0.04,86.04161898,-1.8729080489119234,1.9215510772496192
20,25,2,24,LOCALSEARCH-HC,46101.6772,14.3072,18.5,45922.7675,0.9961,0.04,21.65914801,-1.5008218175442483,1.9885878760701696
20,25,2,24,LOCALSEARCH-BFSOPT,45927.5255,14.3072,18,45892.5826,0.9992,0.04,77.30357022,-1.8729080489119234,1.9215510772496192
20,25,2,25,GREEDY,52937.6264,18.9857,26,50557.2979,0.955,0,5.474301314,0.0,0.0
20,25,2,25,LOCALSEARCH-LB,50922.9438,18.993,26,50677.2244,0.9952,0.08,125.1492022,-3.8057667806579256,0.23720907758403242
20,25,2,25,LOCALSEARCH-HC,50925.0739,18.9857,25.5,50527.2979,0.9922,0,20.04200169,-3.801742988612723,-0.059338614297264496
20,25,2,25,LOCALSEARCH-BFSOPT,50665.3415,18.9857,25.5,50547.2979,0.9977,0.04,372.7821773,-4.292381533751575,-0.019779538099088164
20,25,2,26,GREEDY,44524.6912,17.3054,22.5,41835.5856,0.9396,0,5.407179346,0.0,0.0
20,25,2,26,LOCALSEARCH-LB,42325.8843,17.3382,22.5,42210.4242,0.9973,0.04,111.2705432,-4.938398988828929,0.8959802871744738
20,25,2,26,LOCALSEARCH-HC,42325.8843,17.3382,22.5,42210.4242,0.9973,0.04,16.86500715,-4.938398988828929,0.8959802871744738
20,25,2,26,LOCALSEARCH-BFSOPT,41950.6673,17.3054,22.5,41835.5856,0.9973,0,128.5424482,-5.781115670039728,0.0
20,25,2,27,GREEDY,41722.2096,17.8472,23,39020.2903,0.9352,0,5.446537503,0.0,0.0
20,25,2,27,LOCALSEARCH-LB,39256.0345,17.8521,23,39113.4533,0.9964,0.08,81.94441663,-5.910940776252656,0.23875527138249011
20,25,2,27,LOCALSEARCH-HC,39256.0345,17.8521,23,39113.4533,0.9964,0.08,26.82441103,-5.910940776252656,0.23875527138249011
20,25,2,27,LOCALSEARCH-BFSOPT,39177.2264,17.8526,23,39118.0466,0.9985,0.08,280.0710704,-6.0998284232769935,0.2505268393659309
20,25,2,28,GREEDY,46879.1527,19.6093,25.5,43077.1974,0.9189,0,5.45961768,0.0,0.0
20,25,2,28,LOCALSEARCH-LB,43254.5264,19.6093,25.5,43097.1974,0.9964,0.04,52.76932259,-7.731851134758237,0.046428275763362455
20,25,2,28,LOCALSEARCH-HC,43254.5264,19.6093,25.5,43097.1974,0.9964,0.04,19.05178228,-7.731851134758237,0.046428275763362455
20,25,2,28,LOCALSEARCH-BFSOPT,43254.5264,19.6093,25.5,43097.1974,0.9964,0.04,735.0116493,-7.731851134758237,0.046428275763362455
20,25,2,29,GREEDY,44106.2825,15.4293,19.5,42811.4183,0.9706,0,5.357137377,0.0,0.0
20,25,2,29,LOCALSEARCH-LB,42933.5904,15.4379,19.5,42905.4164,0.9993,0,91.68329866,-2.658786987998819,0.21956315331885268
20,25,2,29,LOCALSEARCH-HC,42933.5904,15.4379,19.5,42905.4164,0.9993,0,19.98781437,-2.658786987998819,0.21956315331885268
20,25,2,29,LOCALSEARCH-BFSOPT,42933.5904,15.4379,19.5,42905.4164,0.9993,0,79.66238197,-2.658786987998819,0.21956315331885268
20,25,2,30,GREEDY,43665.506,12.2459,15.5,42842.2676,0.9811,0,5.347384906,0.0,0.0
20,25,2,30,LOCALSEARCH-LB,42902.6434,12.2459,15.5,42842.2676,0.9986,0,29.37169039,-1.7470600249084491,0.0
20,25,2,30,LOCALSEARCH-HC,42902.6434,12.2459,15.5,42842.2676,0.9986,0,13.25642484,-1.7470600249084491,0.0
20,25,2,30,LOCALSEARCH-BFSOPT,42902.6434,12.2459,15.5,42842.2676,0.9986,0,41.63554629,-1.7470600249084491,0.0
20,25,2,31,GREEDY,45003.8758,19.7737,26,42663.0529,0.948,0,5.393099846,0.0,0.0
20,25,2,31,LOCALSEARCH-LB,42717.0536,19.7758,26,42703.911,0.9997,0.04,91.39685872,-5.0813894566832,0.09576928330883148
20,25,2,31,LOCALSEARCH-HC,42838.238,19.7907,26,42734.7644,0.9976,0.04,28.84735201,-4.812113982413941,0.16808806479012572
20,25,2,31,LOCALSEARCH-BFSOPT,42717.0536,19.7758,26,42703.911,0.9997,0.04,344.662566,-5.0813894566832,0.09576928330883148
20,25,2,32,GREEDY,32035.7154,11.7,16,31601.5384,0.9864,0,5.224660944,0.0,0.0
20,25,2,32,LOCALSEARCH-LB,31807.9895,11.7,16,31601.5384,0.9935,0,11.88433821,-0.7108500533126888,0.0
20,25,2,32,LOCALSEARCH-HC,31807.9895,11.7,16,31601.5384,0.9935,0,9.782296773,-0.7108500533126888,0.0
20,25,2,32,LOCALSEARCH-BFSOPT,31807.9895,11.7,16,31601.5384,0.9935,0,11.69566431,-0.7108500533126888,0.0
20,25,2,33,GREEDY,39034.0681,12.4463,17,37749.9018,0.9671,0,5.352322491,0.0,0.0
20,25,2,33,LOCALSEARCH-LB,39034.0681,12.4463,17,37749.9018,0.9671,0,8.896897406,0.0,0.0
20,25,2,33,LOCALSEARCH-HC,39034.0681,12.4463,17,37749.9018,0.9671,0,9.057248726,0.0,0.0
20,25,2,33,LOCALSEARCH-BFSOPT,39034.0681,12.4463,17,37749.9018,0.9671,0,8.729375398,0.0,0.0
20,25,2,34,GREEDY,44132.8166,13.3921,17,43319.9136,0.9816,0,5.41189307,0.0,0.0
20,25,2,34,LOCALSEARCH-LB,43600.5186,13.3921,16.5,43289.9136,0.9929,0,54.74765606,-1.206127414944994,-0.06925221568308945
20,25,2,34,LOCALSEARCH-HC,43600.5186,13.3921,16.5,43289.9136,0.9929,0,18.92290209,-1.206127414944994,-0.06925221568308945
20,25,2,34,LOCALSEARCH-BFSOPT,43600.5186,13.3921,16.5,43289.9136,0.9929,0,70.17834871,-1.206127414944994,-0.06925221568308945
20,25,2,35,GREEDY,39373.4825,14.6078,19.5,38631.4458,0.9812,0,5.387804512,0.0,0.0
20,25,2,35,LOCALSEARCH-LB,39171.3595,14.6222,19.5,38787.2407,0.9902,0,26.32573895,-0.513348038238679,0.40328519105024224
20,25,2,35,LOCALSEARCH-HC,39171.3595,14.6222,19.5,38787.2407,0.9902,0,15.13911468,-0.513348038238679,0.40328519105024224
20,25,2,35,LOCALSEARCH-BFSOPT,39171.3595,14.6222,19.5,38787.2407,0.9902,0,25.83261772,-0.513348038238679,0.40328519105024224
20,25,2,36,GREEDY,44571.068,13.805,17,41912.9403,0.9404,0,5.334241535,0.0,0.0
20,25,2,36,LOCALSEARCH-LB,42525.3959,13.8444,17,42360.2651,0.9961,0.04,49.70790765,-4.589686071691161,1.067271341018265
20,25,2,36,LOCALSEARCH-HC,42525.3959,13.8444,17,42360.2651,0.9961,0.04,13.05521465,-4.589686071691161,1.067271341018265
20,25,2,36,LOCALSEARCH-BFSOPT,42525.3959,13.8444,17,42360.2651,0.9961,0.04,108.648091,-4.589686071691161,1.067271341018265
20,25,2,37,GREEDY,39428.7288,11.8226,15.5,36215.1773,0.9185,0,5.257550775,0.0,0.0
20,25,2,37,LOCALSEARCH-LB,36333.2536,11.8231,15.5,36240.3672,0.9974,0.04,32.50771409,-7.8508115635724,0.0695561968158515
20,25,2,37,LOCALSEARCH-HC,36501.9354,11.8226,15.5,36215.1773,0.9921,0,11.8335361,-7.422997111689777,0.0
20,25,2,37,LOCALSEARCH-BFSOPT,36333.2536,11.8231,15.5,36240.3672,0.9974,0.04,150.546136,-7.8508115635724,0.0695561968158515
20,25,2,38,GREEDY,40571.8628,14.19,18,39437.1791,0.972,0,5.306871049,0.0,0.0
20,25,2,38,LOCALSEARCH-LB,39607.4194,14.2023,17.5,39558.611,0.9988,0.08,29.52210263,-2.3771237834315158,0.30791223604529044
20,25,2,38,LOCALSEARCH-HC,39607.4194,14.2023,17.5,39558.611,0.9988,0.08,19.98396213,-2.3771237834315158,0.30791223604529044
20,25,2,38,LOCALSEARCH-BFSOPT,39607.4194,14.2023,17.5,39558.611,0.9988,0.08,23.531521,-2.3771237834315158,0.30791223604529044
20,25,2,39,GREEDY,46257.18,14.7432,18.5,43448.0579,0.9393,0,5.428034397,0.0,0.0
20,25,2,39,LOCALSEARCH-LB,43548.3824,14.7516,18.5,43538.8339,0.9998,0,99.6170072,-5.855950578915528,0.20892993700415324
20,25,2,39,LOCALSEARCH-HC,43858.5116,14.7479,18.5,43518.9916,0.9923,0.04,17.44860791,-5.185505039433883,0.1632609221872755
20,25,2,39,LOCALSEARCH-BFSOPT,43548.3824,14.7516,18.5,43538.8339,0.9998,0,389.4408994,-5.855950578915528,0.20892993700415324
20,25,2,40,GREEDY,46453.0414,16.1987,21.5,43943.6971,0.946,0,5.458633289,0.0,0.0
20,25,2,40,LOCALSEARCH-LB,44265.2682,16.2055,21,44035.7306,0.9948,0.08,95.34868545,-4.7096446950834165,0.2094350409128526
20,25,2,40,LOCALSEARCH-HC,44325.9975,16.1987,21.5,43963.6971,0.9918,0.04,17.89302507,-4.578912027921608,0.045512784130309326
20,25,2,40,LOCALSEARCH-BFSOPT,44325.9975,16.1987,21.5,43963.6971,0.9918,0.04,145.2568748,-4.578912027921608,0.045512784130309326
20,25,2,41,GREEDY,40987.1699,13.9219,17.5,40095.4647,0.9782,0,5.406442105,0.0,0.0
20,25,2,41,LOCALSEARCH-LB,40987.1699,13.9219,17.5,40095.4647,0.9782,0,9.572564479,0.0,0.0
20,25,2,41,LOCALSEARCH-HC,40987.1699,13.9219,17.5,40095.4647,0.9782,0,9.786663781,0.0,0.0
20,25,2,41,LOCALSEARCH-BFSOPT,40987.1699,13.9219,17.5,40095.4647,0.9782,0,4.840496412,0.0,0.0
20,25,2,42,GREEDY,39771.4042,13.0082,16.5,39008.6405,0.9808,0,5.289661092,0.0,0.0
20,25,2,42,LOCALSEARCH-LB,39407.5484,13.0395,16.5,39364.5008,0.9989,0.04,62.82318006,-0.9148678738378505,0.9122601952764805
20,25,2,42,LOCALSEARCH-HC,39407.5484,13.0395,16.5,39364.5008,0.9989,0.04,19.75453233,-0.9148678738378505,0.9122601952764805
20,25,2,42,LOCALSEARCH-BFSOPT,39407.5484,13.0395,16.5,39364.5008,0.9989,0.04,28.6938557,-0.9148678738378505,0.9122601952764805
20,25,2,43,GREEDY,42795.0307,14.364,17,41088.3908,0.9601,0,5.29773544,0.0,0.0
20,25,2,43,LOCALSEARCH-LB,41207.7506,14.3691,17,41143.4405,0.9984,0,64.11969431,-3.709029001818203,0.1339787198480305
20,25,2,43,LOCALSEARCH-HC,41207.7506,14.3691,17,41143.4405,0.9984,0,18.14093455,-3.709029001818203,0.1339787198480305
20,25,2,43,LOCALSEARCH-BFSOPT,41207.7506,14.3691,17,41143.4405,0.9984,0,247.8273893,-3.709029001818203,0.1339787198480305
20,25,2,44,GREEDY,41568.1483,14.656,18.5,38634.9236,0.9294,0,5.342369772,0.0,0.0
20,25,2,44,LOCALSEARCH-LB,38832.0108,14.6647,18.5,38748.7891,0.9979,0.04,82.75866857,-6.582293443174626,0.2947216906105125
20,25,2,44,LOCALSEARCH-HC,38832.0108,14.6647,18.5,38748.7891,0.9979,0.04,14.81340069,-6.582293443174626,0.2947216906105125
20,25,2,44,LOCALSEARCH-BFSOPT,38832.0108,14.6647,18.5,38748.7891,0.9979,0.04,160.1732772,-6.582293443174626,0.2947216906105125
20,25,2,45,GREEDY,43212.834,16.2291,21,40976.6037,0.9483,0,5.34551185,0.0,0.0
20,25,2,45,LOCALSEARCH-LB,41563.2084,16.2728,21,41469.4218,0.9977,0.04,55.59137089,-3.8174436788848407,1.20268166587949
20,25,2,45,LOCALSEARCH-HC,41563.2084,16.2728,21,41469.4218,0.9977,0.04,17.02274072,-3.8174436788848407,1.20268166587949
20,25,2,45,LOCALSEARCH-BFSOPT,41472.7313,16.2565,21,41312.8278,0.9961,0.08,165.6269303,-4.026819208386108,0.8205270072199747
20,25,2,46,GREEDY,38444.2531,12.7689,17,35577.9053,0.9254,0,5.30997285,0.0,0.0
20,25,2,46,LOCALSEARCH-LB,36074.2991,12.8769,17,36008.5163,0.9982,0.08,48.25152558,-6.164650913714865,1.210332638667191
20,25,2,46,LOCALSEARCH-HC,36255.8236,12.8135,17,36081.6757,0.9952,0.04,12.43825089,-5.692475008702922,1.415964193934715
20,25,2,46,LOCALSEARCH-BFSOPT,35743.1202,12.7689,17,35597.9053,0.9959,0.04,227.3330236,-7.026103207087677,0.05621466421745746
20,25,2,47,GREEDY,48617.8767,15.1116,19,45836.4776,0.9428,0,5.376767814,0.0,0.0
20,25,2,47,LOCALSEARCH-LB,46041.1076,15.1143,19.5,45891.3005,0.9967,0.04,55.32725127,-5.300044499886598,0.11960539480895716
20,25,2,47,LOCALSEARCH-HC,46041.1076,15.1143,19.5,45891.3005,0.9967,0.04,17.88347877,-5.300044499886598,0.11960539480895716
20,25,2,47,LOCALSEARCH-BFSOPT,46041.1076,15.1143,19.5,45891.3005,0.9967,0.04,153.845362,-5.300044499886598,0.11960539480895716
20,25,2,48,GREEDY,46812.3246,15.1109,19.5,44401.2042,0.9485,0,5.409116165,0.0,0.0
20,25,2,48,LOCALSEARCH-LB,44833.1177,15.1451,19.5,44792.2341,0.9991,0.04,60.51922977,-4.227961155340697,0.8806740876635984
20,25,2,48,LOCALSEARCH-HC,45148.0181,15.1656,19.5,44994.0472,0.9966,0,15.91770884,-3.5552742022984236,1.3351957693075378
20,25,2,48,LOCALSEARCH-BFSOPT,44743.8542,15.1342,19.5,44693.8163,0.9989,0.08,183.7396864,-4.418644913865265,0.6590183876139073
20,25,2,49,GREEDY,43465.7464,16.3071,22.5,40148.5901,0.9237,0,5.37494786,0.0,0.0
20,25,2,49,LOCALSEARCH-LB,40594.057,16.3378,22.5,40481.1479,0.9972,0,166.4039762,-6.606787270078957,0.828317505475746
20,25,2,49,LOCALSEARCH-HC,40594.057,16.3378,22.5,40481.1479,0.9972,0,18.30851403,-6.606787270078957,0.828317505475746
20,25,2,49,LOCALSEARCH-BFSOPT,40147.095,16.3071,22,40139.3264,0.9998,0.04,579.9848661,-7.635095851017072,-0.023073537518825984
20,25,2,50,GREEDY,42155.6828,14.4577,18.5,40521.9067,0.9612,0,5.308055861,0.0,0.0
20,25,2,50,LOCALSEARCH-LB,40585.9208,14.4577,18.5,40521.9067,0.9984,0,63.24200622,-3.723725713203256,0.0
20,25,2,50,LOCALSEARCH-HC,40585.9208,14.4577,18.5,40521.9067,0.9984,0,14.11247619,-3.723725713203256,0.0
20,25,2,50,LOCALSEARCH-BFSOPT,40585.9208,14.4577,18.5,40521.9067,0.9984,0,59.17393442,-3.723725713203256,0.0
20,25,4,1,GREEDY,19734.8407,6.4542,8,17765.3225,0.9002,0,10.30198461,0.0,0.0
20,25,4,1,LOCALSEARCH-LB,18170.4832,6.4969,7.75,17861.3073,0.983,0.08,125.50162,-7.926881821751932,0.5402930343651347
20,25,4,1,LOCALSEARCH-HC,18170.4832,6.4969,7.75,17861.3073,0.983,0.08,33.58070863,-7.926881821751932,0.5402930343651347
20,25,4,1,LOCALSEARCH-BFSOPT,18635.5491,6.5168,7.75,18438.9832,0.9895,0.04,102.2234938,-5.570308961247407,3.791998146951739
20,25,4,2,GREEDY,22748.8649,7.2254,9.25,19378.1822,0.8518,0,10.51416701,0.0,0.0
20,25,4,2,LOCALSEARCH-LB,20236.9289,7.461,9.75,19915.1319,0.9841,0.12,183.7992544,-11.04202785959664,2.7708981908530155
20,25,4,2,LOCALSEARCH-HC,20591.1931,7.2668,9.25,19826.4902,0.9629,0,26.03084876,-9.484744885007427,2.313467772018373
20,25,4,2,LOCALSEARCH-BFSOPT,20236.9289,7.461,9.75,19915.1319,0.9841,0.12,187.6569849,-11.04202785959664,2.7708981908530155
20,25,4,3,GREEDY,21918.0666,6.9551,8.25,19993.641,0.9122,0,10.3836716,0.0,0.0
20,25,4,3,LOCALSEARCH-LB,20656.4402,6.959,8.5,20039.213,0.9701,0.08,106.7127925,-5.7561025934650525,0.22793247112919612
20,25,4,3,LOCALSEARCH-HC,20656.4402,6.959,8.5,20039.213,0.9701,0.08,35.03757721,-5.7561025934650525,0.22793247112919612
20,25,4,3,LOCALSEARCH-BFSOPT,20487.7207,6.9718,8.25,20195.4269,0.9857,0.08,340.0549508,-6.5258762376422235,1.0092503911618647
20,25,4,4,GREEDY,19107.7874,7.169,9,17731.7853,0.928,0,10.51032912,0.0,0.0
20,25,4,4,LOCALSEARCH-LB,18581.911,7.2176,9,18277.4373,0.9836,0.08,42.37683012,-2.752157478997286,3.0772535916053636
20,25,4,4,LOCALSEARCH-HC,18581.911,7.2176,9,18277.4373,0.9836,0.08,31.62514389,-2.752157478997286,3.0772535916053636
20,25,4,4,LOCALSEARCH-BFSOPT,18581.911,7.2176,9,18277.4373,0.9836,0.08,42.61316122,-2.752157478997286,3.0772535916053636
20,25,4,5,GREEDY,22880.2907,6.9973,8.75,20127.8109,0.8797,0,10.27473583,0.0,0.0
20,25,4,5,LOCALSEARCH-LB,20499.4271,7.0031,9,20205.6839,0.9857,0,125.3979528,-10.405740168327496,0.38689254577605153
20,25,4,5,LOCALSEARCH-HC,20539.4271,7.0399,8.75,20309.4024,0.9888,0.08,43.01542674,-10.230917214701298,0.9021920014163022
20,25,4,5,LOCALSEARCH-BFSOPT,20499.4271,7.0031,9,20205.6839,0.9857,0,687.4283656,-10.405740168327496,0.38689254577605153
20,25,4,6,GREEDY,23825.3609,9.1271,12,22894.4744,0.9609,0,10.67271116,0.0,0.0
20,25,4,6,LOCALSEARCH-LB,23386.0976,9.1271,12,22894.4744,0.979,0,145.3479693,-1.843679522185113,0.0
20,25,4,6,LOCALSEARCH-HC,23386.0976,9.1271,12,22894.4744,0.979,0,26.53903616,-1.843679522185113,0.0
20,25,4,6,LOCALSEARCH-BFSOPT,23386.0976,9.1565,11.75,23197.6149,0.9919,0,66.18202973,-1.843679522185113,1.3240771319039382
20,25,4,7,GREEDY,22982.3818,6.2563,7.75,18991.1609,0.8263,0,10.3702143,0.0,0.0
20,25,4,7,LOCALSEARCH-LB,19403.0126,6.2762,8,19231.6852,0.9912,0.04,114.4779149,-15.574404912201054,1.2665065672736255
20,25,4,7,LOCALSEARCH-HC,19403.0126,6.2762,8,19231.6852,0.9912,0.04,36.69985253,-15.574404912201054,1.2665065672736255
20,25,4,7,LOCALSEARCH-BFSOPT,19112.4244,6.2563,7.75,18991.1609,0.9937,0,1128.675312,-16.83880040666629,0.0
20,25,4,8,GREEDY,21686.253,7.2467,9,18816.2942,0.8677,0,10.46435684,0.0,0.0
20,25,4,8,LOCALSEARCH-LB,19100.6081,7.2761,8.75,18944.9591,0.9919,0.08,90.40087002,-11.92296751310611,0.6837951120045719
20,25,4,8,LOCALSEARCH-HC,19284.0099,7.2788,8.75,18999.3239,0.9852,0.04,25.39484016,-11.077262171570164,0.972719165923751
20,25,4,8,LOCALSEARCH-BFSOPT,19284.0099,7.2788,8.75,18999.3239,0.9852,0.04,161.0126043,-11.077262171570164,0.972719165923751
20,25,4,9,GREEDY,21405.6786,6.7095,7.75,17360.2961,0.811,0,10.30872195,0.0,0.0
20,25,4,9,LOCALSEARCH-LB,17817.5787,6.7096,8,17386.121,0.9758,0.04,140.7847735,-16.76237398051936,0.1487584074098806
20,25,4,9,LOCALSEARCH-HC,17943.7569,6.7657,8,17822.8892,0.9933,0.12,37.65630701,-16.172912640106627,2.6646613475676943
20,25,4,9,LOCALSEARCH-BFSOPT,17943.7569,6.7657,8,17822.8892,0.9933,0.12,635.3215704,-16.172912640106627,2.6646613475676943
20,25,4,10,GREEDY,20207.4979,8.155,10.25,19145.108,0.9474,0,10.42743704,0.0,0.0
20,25,4,10,LOCALSEARCH-LB,19737.8295,8.1775,10.25,19388.6203,0.9823,0,82.50711119,-2.3242283746569075,1.2719296229616386
20,25,4,10,LOCALSEARCH-HC,19737.8295,8.1775,10.25,19388.6203,0.9823,0,29.84318645,-2.3242283746569075,1.2719296229616386
20,25,4,10,LOCALSEARCH-BFSOPT,19737.8295,8.1775,10.25,19388.6203,0.9823,0,55.80564422,-2.3242283746569075,1.2719296229616386
20,25,4,11,GREEDY,19783.8022,6.3532,7.75,17600.8613,0.8897,0,10.27617622,0.0,0.0
20,25,4,11,LOCALSEARCH-LB,18385.526,6.5229,8,18296.1384,0.9951,0.08,90.42538694,-7.0677829563014765,3.9502447530792106
20,25,4,11,LOCALSEARCH-HC,19526.6045,6.6214,8,19010.4269,0.9736,0.04,29.82787081,-1.300041808950137,8.008503538403534
20,25,4,11,LOCALSEARCH-BFSOPT,18243.5315,6.4951,7.5,17961.3811,0.9845,0.04,223.666113,-7.7855140504791205,2.048307715486618
20,25,4,12,GREEDY,23071.3316,7.8794,10.5,20126.3893,0.8724,0,10.63191132,0.0,0.0
20,25,4,12,LOCALSEARCH-LB,20560.6157,7.917,11,20263.855,0.9856,0.08,180.140853,-10.882405677876013,0.6830122281297653
20,25,4,12,LOCALSEARCH-HC,20631.8936,7.938,10.75,20476.837,0.9925,0.08,42.75116682,-10.573459921143007,1.7412348274511447
20,25,4,12,LOCALSEARCH-BFSOPT,20692.5174,7.9114,10.25,20477.3903,0.9896,0.08,745.735953,-10.310693120114491,1.74398395443936
20,25,4,13,GREEDY,27856.3786,7.8679,10.25,24488.1435,0.8791,0,10.53859818,0.0,0.0
20,25,4,13,LOCALSEARCH-LB,24917.9196,7.8984,10.25,24661.6235,0.9897,0.16,186.0724607,-10.548603758566086,0.7084244667220413
20,25,4,13,LOCALSEARCH-HC,25335.9391,7.928,10.25,25159.0027,0.993,0.08,33.60697634,-9.047979768626496,2.7395265794648855
20,25,4,13,LOCALSEARCH-BFSOPT,24890.1053,7.8941,9.75,24761.3965,0.9948,0.08,983.5970447,-10.648452703037288,1.1158583744823312
20,25,4,14,GREEDY,21422.8558,7.9765,9.75,19847.2119,0.9265,0,10.46580517,0.0,0.0
20,25,4,14,LOCALSEARCH-LB,20036.4684,7.9855,9.5,19902.7385,0.9933,0.04,110.8965598,-6.471534014620028,0.27977027846415575
20,25,4,14,LOCALSEARCH-HC,20036.4684,7.9855,9.5,19902.7385,0.9933,0.04,29.4218157,-6.471534014620028,0.27977027846415575
20,25,4,14,LOCALSEARCH-BFSOPT,20036.4684,7.9855,9.5,19902.7385,0.9933,0.04,80.39536375,-6.471534014620028,0.27977027846415575
20,25,4,15,GREEDY,20999.3257,5.891,7,17552.5215,0.8359,0,10.22475365,0.0,0.0
20,25,4,15,LOCALSEARCH-LB,18165.2432,5.9765,6.75,18124.4152,0.9978,0.12,145.8749217,-13.496064304579077,3.2581854407641693
20,25,4,15,LOCALSEARCH-HC,18165.2432,5.9765,6.75,18124.4152,0.9978,0.12,32.89715342,-13.496064304579077,3.2581854407641693
20,25,4,15,LOCALSEARCH-BFSOPT,18316.7262,5.9333,7,18040.1379,0.9849,0.12,232.6186167,-12.774693522659158,2.7780418898789137
20,25,4,16,GREEDY,23935.3051,7.3424,8.5,20185.8352,0.8433,0,10.44321203,0.0,0.0
20,25,4,16,LOCALSEARCH-LB,20662.4666,7.3618,8.75,20430.269,0.9888,0.08,140.7352821,-13.673686156605546,1.2109174457146012
20,25,4,16,LOCALSEARCH-HC,20752.2022,7.3435,8.5,20207.289,0.9737,0.04,22.06123401,-13.298777210907586,0.10628145819797101
20,25,4,16,LOCALSEARCH-BFSOPT,20752.2022,7.3435,8.5,20207.289,0.9737,0.04,1601.852392,-13.298777210907586,0.10628145819797101
20,25,4,17,GREEDY,20374.1136,6.9638,8,19091.0918,0.937,0,10.4398871,0.0,0.0
20,25,4,17,LOCALSEARCH-LB,19637.2303,7.0677,8,19333.7459,0.9845,0.08,175.0588841,-3.6167624980750146,1.2710331213220787
20,25,4,17,LOCALSEARCH-HC,19927.9904,7.0322,8,19837.3483,0.9955,0.04,27.42656202,-2.189656977273366,3.908925208771995
20,25,4,17,LOCALSEARCH-BFSOPT,19637.2303,6.9909,8.25,19405.2373,0.9882,0.04,107.844164,-3.6167624980750146,1.6455082993210601
20,25,4,18,GREEDY,18786.1173,6.0459,7.25,16611.8527,0.8843,0,10.42221997,0.0,0.0
20,25,4,18,LOCALSEARCH-LB,16995.3815,6.1314,7.25,16841.9302,0.991,0.16,112.7664188,-9.532229419221192,1.3850201067578658
20,25,4,18,LOCALSEARCH-HC,17053.3157,6.0744,7.25,16928.5574,0.9927,0.04,27.71681258,-9.223841054159726,1.9064983642673528
20,25,4,18,LOCALSEARCH-BFSOPT,17012.157,6.0835,7.25,16898.0769,0.9933,0.12,184.7912954,-9.442932095393669,1.7230119070343104
