nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time,perc_flight_time,perc_swap_time,perc_load_unload_time,perc_waiting_time,diff_demand-cons
20,20,10,14,GREEDY,9429.641,6388.2207,6158.2207,150,80,0,4540.7097,43107.545,2.5938,2.5,6388.2207,0.6775,0,0,16.18834947,0.963996235,0.023480717,0.012523049,0,0.9062
20,20,10,14,LOCALSEARCH-LB,7259.626,6841.8578,6599.8578,162,80,0,4933.8105,46199.0048,2.6345,2.7,6841.8578,0.9425,0,0,106.1652257,0.96462949,0.023677779,0.011692731,0,1.0655
20,20,10,14,LOCALSEARCH-HC,7324.2201,7078.0715,6789.8451,156,100,32.2263,5163.9805,47528.916,2.6837,2.6,7045.8451,0.962,5,0.25,66.1691887,0.959278965,0.022039902,0.014128142,0.004552977,0.9163
20,20,10,14,LOCALSEARCH-BFSOPT,7822.1323,7566.8081,7261.1337,156,116,33.6744,5146.4185,50827.9362,2.803,2.6,7533.1337,0.9631,9,0.45,466.6624729,0.959603257,0.020616355,0.01533011,0.004450278,0.797
20,20,10,15,GREEDY,8101.5978,5653.1618,5453.1618,120,80,0,3680.1016,38172.1326,1.9846,2,5653.1618,0.6978,0,0,15.82369836,0.964621568,0.021227059,0.014151373,0,1.0154
20,20,10,15,LOCALSEARCH-LB,7194.7811,5939.1132,5570.948,114,100,154.1653,3823.0773,38996.6359,2.0372,1.9,5784.948,0.804,5,0.25,99.04314713,0.938010072,0.019194785,0.016837531,0.025957629,0.8628
20,20,10,15,LOCALSEARCH-HC,7194.7811,5939.1132,5570.948,114,100,154.1653,3823.0773,38996.6359,2.0372,1.9,5784.948,0.804,5,0.25,34.44262382,0.938010072,0.019194785,0.016837531,0.025957629,0.8628
20,20,10,15,LOCALSEARCH-BFSOPT,7174.7811,6501.6688,6155.7391,120,120,105.9297,4104.3551,43090.1736,2.2098,2,6395.7391,0.8914,10,0.5,281.2106526,0.946793706,0.0184568,0.0184568,0.016292694,0.7902
20,20,10,16,GREEDY,10957.7841,6553.0728,6359.0728,114,80,0,4497.3775,44513.5097,2.2061,1.9,6553.0728,0.598,0,0,16.08053363,0.970395568,0.017396419,0.012208013,0,0.6939
20,20,10,16,LOCALSEARCH-LB,7613.23,7177.3469,6955.3469,138,84,0,4997.4593,48687.4284,2.2675,2.3,7177.3469,0.9427,1,0.05,129.1518277,0.969069351,0.01922716,0.011703489,0,1.0325
20,20,10,16,LOCALSEARCH-HC,7598.142,7194.3222,6970.3222,132,92,0,4954.4203,48792.2551,2.2735,2.2,7194.3222,0.9469,3,0.15,52.78792585,0.968864336,0.018347802,0.012787862,0,0.9265
20,20,10,16,LOCALSEARCH-BFSOPT,8351.2988,7573.2475,7311.0819,138,104,20.1656,5133.3083,51177.5734,2.3869,2.3,7553.0819,0.9044,6,0.3,447.0455396,0.965382671,0.018222038,0.01373255,0.002662741,0.9131
20,20,10,17,GREEDY,7781.4681,5568.218,5368.218,120,80,0,3899.6024,37577.526,2.2274,2,5568.218,0.7156,0,0,15.93415738,0.964081866,0.02155088,0.014367254,0,0.7726
20,20,10,17,LOCALSEARCH-LB,6612.0906,5963.9381,5438.6622,114,92,319.2759,4096.4625,38070.6356,2.2341,1.9,5644.6622,0.8537,3,0.15,52.34734343,0.911924656,0.019114887,0.015426049,0.053534409,0.6659
20,20,10,17,LOCALSEARCH-HC,6632.0906,5804.1808,5483.0113,126,88,107.1696,4016.5838,38381.0788,2.2386,2.1,5697.0113,0.859,2,0.1,22.96535108,0.944665835,0.02170849,0.015161485,0.018464208,0.8614
20,20,10,17,LOCALSEARCH-BFSOPT,6612.0906,5973.2179,5623.8182,120,96,133.3997,4101.1024,39366.7277,2.2516,2,5839.8182,0.8832,4,0.2,116.71923,0.941505616,0.020089674,0.016071739,0.022332971,0.7484
20,20,10,18,GREEDY,8661.408,5381.1751,5187.1751,114,80,0,3849.5496,36310.2254,2.0615,1.9,5381.1751,0.6213,0,0,16.0352819,0.963948395,0.021184964,0.014866641,0,0.8385
20,20,10,18,LOCALSEARCH-LB,6438.3272,5717.5692,5519.5692,114,84,0,4164.1655,38636.9847,2.0921,1.9,5717.5692,0.8881,1,0.05,98.29961889,0.965369899,0.019938543,0.014691558,0,0.8079
20,20,10,18,LOCALSEARCH-HC,6638.9939,6017.8245,5807.8245,126,84,0,4314.2932,40654.7715,2.1681,2.1,6017.8245,0.9064,1,0.05,33.08066913,0.965103668,0.020937799,0.013958533,0,0.9319
20,20,10,18,LOCALSEARCH-BFSOPT,6438.3272,5717.5692,5519.5692,114,84,0,4164.1655,38636.9847,2.0921,1.9,5717.5692,0.8881,1,0.05,180.7731422,0.965369899,0.019938543,0.014691558,0,0.8079
20,20,10,19,GREEDY,9776.5555,5170.8659,5000.8659,90,80,0,3526.6006,35006.061,1.748,1.5,5170.8659,0.5289,0,0,15.74979012,0.967123495,0.017405209,0.015471297,0,0.752
20,20,10,19,LOCALSEARCH-LB,6601.6152,5398.6112,5224.6112,90,84,0,3783.1825,36572.2786,1.7687,1.5,5398.6112,0.8178,1,0.05,94.84874722,0.967769489,0.016670954,0.015559557,0,0.7313
20,20,10,19,LOCALSEARCH-HC,7210.1048,6843.8762,6643.8762,108,92,0,4860.2309,46507.1333,1.9648,1.8,6843.8762,0.9492,3,0.15,65.76542423,0.970776795,0.015780531,0.013442674,0,0.8352
20,20,10,19,LOCALSEARCH-BFSOPT,6827.4935,6247.6482,5907.1849,120,108,112.4633,4383.0172,41350.2941,2.0013,2,6135.1849,0.8986,6,0.3,260.4641793,0.945505366,0.019207227,0.017286505,0.018000902,0.9987
20,20,10,20,GREEDY,10196.7812,6759.4277,6541.4277,138,80,0,4358.062,45789.9942,2.3675,2.3,6759.4277,0.6629,0,0,15.78487095,0.967748749,0.02041593,0.011835322,0,0.9325
20,20,10,20,LOCALSEARCH-LB,7610.6391,7102.3836,6876.3836,138,88,0,4810.4148,48134.6851,2.3984,2.3,7102.3836,0.9332,2,0.1,214.7311988,0.968179697,0.019430097,0.012390207,0,0.9016
20,20,10,20,LOCALSEARCH-HC,7812.9508,7088.2096,6854.2096,138,96,0,4707.1517,47979.4669,2.4295,2.3,7088.2096,0.9072,4,0.2,56.81615468,0.966987432,0.01946895,0.013543618,0,0.8705
20,20,10,20,LOCALSEARCH-BFSOPT,7609.1651,7095.4783,6863.4783,144,88,0,4700.7432,48044.3483,2.3972,2.4,7095.4783,0.9325,2,0.1,352.8752219,0.96730312,0.020294615,0.012402265,0,1.0028
20,20,10,21,GREEDY,11233.0588,7008.5111,6724.5111,204,80,0,4851.2755,47071.5779,3.1027,3.4,7008.5111,0.6239,0,0,16.28403363,0.959477841,0.029107466,0.011414693,0,1.2973
20,20,10,21,LOCALSEARCH-LB,7830.4075,7484.6615,7146.1843,204,100,34.4772,5271.9213,50023.2902,3.1592,3.4,7450.1843,0.9514,5,0.25,339.1566028,0.95477722,0.027255742,0.013360658,0.004606381,1.2408
20,20,10,21,LOCALSEARCH-HC,8516.0362,7997.6727,7634.6284,210,88,65.0443,5772.1992,53442.3989,3.1867,3.5,7932.6284,0.9315,2,0.1,86.15702627,0.954606257,0.026257639,0.011003201,0.008132903,1.3133
20,20,10,21,LOCALSEARCH-BFSOPT,8525.9888,8164.3909,7789.9138,216,124,34.4772,5482.2798,54529.3963,3.2152,3.6,8129.9138,0.9535,5,0.25,1778.671333,0.95413288,0.026456352,0.015187906,0.004222875,1.3848
20,20,10,22,GREEDY,9050.8579,6027.7981,5821.7981,126,80,0,4068.0498,40752.5866,2.2602,2.1,6027.7981,0.666,0,0,15.93731966,0.965825,0.020903155,0.013271845,0,0.8398
20,20,10,22,LOCALSEARCH-LB,7242.8765,6438.5218,6216.5218,138,84,0,4543.5028,43515.6524,2.2966,2.3,6438.5218,0.8889,1,0.05,99.06113397,0.965520036,0.021433491,0.013046473,0,1.0034
20,20,10,22,LOCALSEARCH-HC,7750.0139,7088.1946,6872.1946,132,84,0,5093.8578,48105.3624,2.3571,2.2,7088.1946,0.9146,1,0.05,42.83728542,0.969526796,0.018622514,0.01185069,0,0.8429
20,20,10,22,LOCALSEARCH-BFSOPT,7789.2222,7076.9063,6576.7047,132,92,276.2015,4594.6039,46036.9332,2.3299,2.2,6800.7047,0.8731,3,0.15,225.311232,0.929319172,0.018652218,0.013000031,0.039028565,0.8701
20,20,10,23,GREEDY,10479.1388,5956.0716,5750.0716,126,80,0,4018.1117,40250.5011,2.1499,2.1,5956.0716,0.5684,0,0,15.75759772,0.965413445,0.021154883,0.013431672,0,0.9501
20,20,10,23,LOCALSEARCH-LB,7341.1446,6639.8524,6423.8524,132,84,0,4630.7206,44966.967,2.2121,2.2,6639.8524,0.9045,1,0.05,108.4887609,0.967469156,0.01987996,0.012650884,0,0.9879
20,20,10,23,LOCALSEARCH-HC,7090.8348,6109.308,5899.308,126,84,0,4432.4837,41295.1561,2.175,2.1,6109.308,0.8616,1,0.05,39.41282793,0.965626221,0.020624267,0.013749511,0,0.925
20,20,10,23,LOCALSEARCH-BFSOPT,7768.4921,6831.5639,6319.0303,132,88,292.5337,4502.5691,44233.2118,2.2427,2.2,6539.0303,0.8417,2,0.1,322.5455522,0.924975656,0.019322076,0.012881384,0.042820898,0.9573
20,20,10,24,GREEDY,9131.4182,6898.9695,6674.9695,144,80,0,4602.3399,46724.7862,2.3763,2.4,6898.9695,0.7555,0,0,15.99337246,0.967531383,0.020872683,0.011595935,0,1.0237
20,20,10,24,LOCALSEARCH-LB,7720.0422,7042.0005,6812.0005,150,80,0,4676.8554,47684.0032,2.3889,2.5,7042.0005,0.9122,0,0,126.2325867,0.967338827,0.021300765,0.011360408,0,1.1111
20,20,10,24,LOCALSEARCH-HC,8029.5391,7097.3476,6861.3476,156,80,0,4704.529,48029.4333,2.3935,2.6,7097.3476,0.8839,0,0,36.81917041,0.966748141,0.021980042,0.011271817,0,1.2065
20,20,10,24,LOCALSEARCH-BFSOPT,8142.8525,7747.4795,7495.4795,156,96,0,5373.4317,52468.3563,2.5342,2.6,7747.4795,0.9514,3,0.15,296.9496778,0.967473292,0.020135581,0.012391127,0,1.0658
20,20,10,25,GREEDY,12649.2438,7611.0975,7351.0975,180,80,0,5411.0409,51457.6827,2.7705,3,7611.0975,0.6017,0,0,16.41030426,0.965839355,0.023649677,0.010510968,0,1.2295
20,20,10,25,LOCALSEARCH-LB,8580.2618,8178.6166,7910.6166,180,88,0,5791.4881,55374.3164,2.8222,3,8178.6166,0.9532,2,0.1,198.0352991,0.967231622,0.022008612,0.010759766,0,1.1778
20,20,10,25,LOCALSEARCH-HC,8973.7504,8486.5252,8210.5252,180,96,0,5962.2024,57473.6766,2.8503,3,8486.5252,0.9457,4,0.2,68.9307395,0.967477855,0.021210094,0.01131205,0,1.1497
20,20,10,25,LOCALSEARCH-BFSOPT,9685.1163,9507.0582,9099.6623,198,140,69.3959,6602.7398,63697.6359,3.1034,3.3,9437.6623,0.9745,10,0.5,1715.956849,0.957148059,0.020826632,0.014725901,0.007299408,1.1966
20,20,10,26,GREEDY,10391.9773,6584.6586,6336.6586,168,80,0,4512.6071,44356.6103,2.6423,2.8,6584.6586,0.6336,0,0,15.9373228,0.962336696,0.025513851,0.012149453,0,1.1577
20,20,10,26,LOCALSEARCH-LB,7483.5664,7008.8315,6760.8315,168,80,0,4780.5948,47325.8203,2.6814,2.8,7008.8315,0.9366,0,0,106.8930689,0.96461607,0.023969759,0.011414171,0,1.1186
20,20,10,26,LOCALSEARCH-HC,7588.0392,7003.6279,6747.6279,168,88,0,4971.2732,47233.3951,2.7065,2.8,7003.6279,0.923,2,0.1,48.69992351,0.963447516,0.023987568,0.012564917,0,1.0935
20,20,10,26,LOCALSEARCH-BFSOPT,7869.1969,7430.4,6978.791,162,132,157.609,5109.599,48851.5373,2.7285,2.7,7272.791,0.9242,10,0.5,605.7766603,0.939221442,0.021802326,0.017764858,0.021211375,0.9715
20,20,10,27,GREEDY,10507.0321,6574.1287,6296.1287,198,80,0,4556.1626,44072.9011,3.059,3.3,6574.1287,0.6257,0,0,16.21019712,0.957713027,0.03011806,0.012168913,0,1.241
20,20,10,27,LOCALSEARCH-LB,7882.0624,6830.1229,6536.1229,210,84,0,4722.1365,45752.8606,3.0812,3.5,6830.1229,0.8665,1,0.05,108.4222912,0.956955387,0.030746152,0.012298461,0,1.4188
20,20,10,27,LOCALSEARCH-HC,7949.6565,7134.6014,6834.6014,204,96,0,4925.1125,47842.2101,3.1148,3.4,7134.6014,0.8975,3,0.15,42.8685306,0.9579514,0.028593048,0.013455552,0,1.2852
20,20,10,27,LOCALSEARCH-BFSOPT,7909.8695,7263.9107,6854.4058,204,100,105.5049,5068.6227,47980.8408,3.1136,3.4,7158.4058,0.905,5,0.25,380.932007,0.943624734,0.028084046,0.013766689,0.014524532,1.2864
20,20,10,28,GREEDY,9408.0964,6950.2433,6660.2433,210,80,0,4889.9086,46621.7029,3.1543,3.5,6950.2433,0.7388,0,0,16.18382526,0.958274842,0.03021477,0.011510388,0,1.3457
20,20,10,28,LOCALSEARCH-LB,7749.3206,7230.7548,6932.7548,210,88,0,5088.5498,48529.2837,3.2546,3.5,7230.7548,0.9331,2,0.1,174.6557704,0.958787152,0.029042611,0.012170237,0,1.2454
20,20,10,28,LOCALSEARCH-HC,7749.3206,7270.805,6960.805,222,88,0,5109.5361,48725.6353,3.2708,3.7,7270.805,0.9383,2,0.1,51.2868952,0.957363731,0.03053307,0.012103199,0,1.4292
20,20,10,28,LOCALSEARCH-BFSOPT,8328.648,7426.957,7114.957,216,96,0,5247.7464,49804.6991,3.2818,3.6,7426.957,0.8917,4,0.2,371.8875294,0.95799087,0.029083244,0.012925886,0,1.3182
20,20,10,29,GREEDY,7956.6626,6056.7976,5844.7976,132,80,0,4064.6226,40913.5834,2.4018,2.2,6056.7976,0.7612,0,0,15.86484472,0.964998005,0.021793695,0.0132083,0,0.7982
20,20,10,29,LOCALSEARCH-LB,6994.6697,6221.3795,5993.3795,144,84,0,4317.9281,41953.6567,2.4774,2.4,6221.3795,0.8894,1,0.05,80.74298539,0.963352179,0.023145992,0.013501829,0,0.9226
20,20,10,29,LOCALSEARCH-HC,6994.6697,6221.3795,5993.3795,144,84,0,4317.9281,41953.6567,2.4774,2.4,6221.3795,0.8894,1,0.05,29.41866663,0.963352179,0.023145992,0.013501829,0,0.9226
20,20,10,29,LOCALSEARCH-BFSOPT,7012.863,6345.2728,6119.2728,138,88,0,4343.4213,42834.9094,2.5089,2.3,6345.2728,0.9048,2,0.1,52.08935886,0.964382934,0.021748474,0.013868592,0,0.7911
20,20,10,30,GREEDY,10179.8261,5870.7764,5688.7764,102,80,0,4107.3331,39821.4345,1.7931,1.7,5870.7764,0.5767,0,0,15.79612698,0.96899899,0.017374193,0.013626818,0,0.9069
20,20,10,30,LOCALSEARCH-LB,7622.1503,6347.9038,6157.9038,102,88,0,4333.3727,43105.3267,1.8771,1.7,6347.9038,0.8328,2,0.1,100.2873584,0.97006886,0.016068296,0.013862844,0,0.8229
20,20,10,30,LOCALSEARCH-HC,8167.3961,6953.6937,6755.6937,102,96,0,4942.6486,47289.8558,1.9713,1.7,6953.6937,0.8514,4,0.2,37.67700526,0.971525924,0.014668463,0.013805612,0,0.7287
20,20,10,30,LOCALSEARCH-BFSOPT,7862.8827,7216.6485,7014.6485,102,100,0,4905.0906,49102.5393,2.0403,1.7,7216.6485,0.9178,3,0.15,276.3861403,0.972009167,0.014133985,0.013856848,0,0.6597
20,20,10,31,GREEDY,10194.1091,6797.0753,6477.0753,240,80,0,4842.1421,45339.5274,3.4357,4,6797.0753,0.6668,0,0,16.50622058,0.952920928,0.035309304,0.011769768,0,1.5643
20,20,10,31,LOCALSEARCH-LB,8401.6924,7437.9268,6950.1211,240,104,143.8057,5548.068,48650.8477,3.6063,4,7294.1211,0.8682,6,0.3,211.5020794,0.934416442,0.032267056,0.013982391,0.019334111,1.3937
20,20,10,31,LOCALSEARCH-HC,8631.0311,7680.5867,7360.5867,240,80,0,5634.9564,51524.107,3.5173,4,7680.5867,0.8899,0,0,52.86294335,0.958336516,0.031247613,0.010415871,0,1.4827
20,20,10,31,LOCALSEARCH-BFSOPT,8552.6406,7753.8396,7409.4113,240,104,0.4283,5628.3385,51865.8794,3.5469,4,7753.4113,0.9066,6,0.3,422.7422261,0.955579646,0.030952407,0.01341271,5.52E-05,1.4531
20,20,10,32,GREEDY,7328.8056,5096.7459,4902.7459,114,80,0,3538.8436,34319.221,1.9324,1.9,5096.7459,0.6954,0,0,15.71522642,0.961936498,0.022367213,0.01569629,0,0.9676
20,20,10,32,LOCALSEARCH-LB,6005.8036,5292.1776,5094.1776,114,84,0,3636.5594,35659.2432,1.9528,1.9,5292.1776,0.8812,1,0.05,56.99363451,0.96258629,0.021541227,0.015872483,0,0.9472
20,20,10,32,LOCALSEARCH-HC,6158.1337,5254.2028,5056.2028,114,84,0,3617.5721,35393.4199,1.9465,1.9,5254.2028,0.8532,1,0.05,25.31632278,0.962315882,0.021696917,0.015987202,0,0.9535
20,20,10,32,LOCALSEARCH-BFSOPT,6005.8036,5728.5186,5467.5763,108,92,60.9422,3856.7299,38273.0344,1.9872,1.8,5667.5763,0.9437,2,0.1,170.7027259,0.954448555,0.018853042,0.016059998,0.010638387,0.8128
20,20,10,33,GREEDY,9800.1931,6229.658,6029.658,120,80,0,4344.7762,42207.6063,2.0736,2,6229.658,0.6357,0,0,15.96660545,0.967895509,0.019262695,0.012841796,0,0.9264
20,20,10,33,LOCALSEARCH-LB,7255.0815,6515.6316,6309.6316,126,80,0,4487.763,44167.4212,2.0995,2.1,6515.6316,0.8981,0,0,81.25614204,0.968383725,0.01933811,0.012278165,0,1.0005
20,20,10,33,LOCALSEARCH-HC,7917.5281,6720.51,6367.6224,126,88,138.8876,4661.646,44573.3566,2.1395,2.1,6581.6224,0.8313,2,0.1,31.55733781,0.947490949,0.018748577,0.013094244,0.020666229,0.9605
20,20,10,33,LOCALSEARCH-BFSOPT,7406.7458,7096.4242,6861.9833,120,112,2.4408,5121.1418,48033.8833,2.2054,2,7093.9833,0.9578,8,0.4,371.2249912,0.966963517,0.016909925,0.015782597,0.000343948,0.7946
20,20,10,34,GREEDY,9354.815,6429.5996,6253.5996,96,80,0,4386.3291,43775.1973,1.9027,1.6,6429.5996,0.6873,0,0,15.82038771,0.9726266,0.014930945,0.012442454,0,0.6973
20,20,10,34,LOCALSEARCH-LB,7675.6285,6811.4265,6569.2505,102,92,48.176,4697.2501,45984.7538,1.9364,1.7,6763.2505,0.8811,3,0.15,85.5354414,0.964445627,0.014974837,0.013506716,0.007072821,0.7636
20,20,10,34,LOCALSEARCH-HC,7686.9911,7066.1063,6751.6053,96,96,122.501,4821.9855,47261.2372,1.9822,1.6,6943.6053,0.9033,4,0.2,35.85369797,0.955491612,0.013585983,0.013585983,0.017336422,0.6178
20,20,10,34,LOCALSEARCH-BFSOPT,7675.6285,6778.9633,6557.9712,102,92,26.992,4561.0109,45905.7987,1.9348,1.7,6751.9712,0.8797,3,0.15,106.5156814,0.96740031,0.015046548,0.013571397,0.00398173,0.7652
20,20,10,35,GREEDY,8976.8055,6188.6118,5946.6118,162,80,0,4121.0799,41626.2825,2.5719,2.7,6188.6118,0.6894,0,0,16.02323564,0.960895915,0.026177115,0.01292697,0,1.1281
20,20,10,35,LOCALSEARCH-LB,7335.6031,6890.9018,6636.9018,162,92,0,4632.1787,46458.3126,2.643,2.7,6890.9018,0.9394,3,0.15,159.0390475,0.963139803,0.02350926,0.013350938,0,1.057
20,20,10,35,LOCALSEARCH-HC,7486.925,6627.4266,6377.4266,162,88,0,4378.3288,44641.9862,2.6117,2.7,6627.4266,0.8852,2,0.1,46.02291087,0.962277968,0.024443877,0.013278155,0,1.0883
20,20,10,35,LOCALSEARCH-BFSOPT,7597.3018,7126.4429,6789.9987,174,104,58.4442,4761.761,47529.9908,2.7176,2.9,7067.9987,0.9303,6,0.3,171.7522028,0.952789322,0.024416108,0.014593536,0.008201034,1.1824
20,20,10,36,GREEDY,8983.2437,5978.4889,5766.4889,132,80,0,3967.5647,40365.422,2.3178,2.2,5978.4889,0.6655,0,0,15.71944885,0.964539534,0.022079158,0.013381308,0,0.8822
20,20,10,36,LOCALSEARCH-LB,6648.2929,6294.7043,6062.0148,132,100,0.6894,4536.068,42434.1039,2.3592,2.2,6294.0148,0.9467,5,0.25,111.017868,0.963034086,0.020970008,0.01588637,0.000109521,0.8408
20,20,10,36,LOCALSEARCH-HC,7155.2277,6347.704,6037.0094,144,88,78.6946,4580.1938,42259.0658,2.353,2.4,6269.0094,0.8761,2,0.1,31.69691324,0.951054019,0.022685368,0.01386328,0.012397333,1.047
20,20,10,36,LOCALSEARCH-BFSOPT,6726.1836,6386.5865,6154.5865,144,88,0,4512.7223,43082.1054,2.3536,2.4,6386.5865,0.9495,2,0.1,84.95580771,0.963673866,0.022547256,0.013778879,0,1.0464
20,20,10,37,GREEDY,8577.2782,5376.1746,5212.1746,84,80,0,3615.1394,36485.222,1.7289,1.4,5376.1746,0.6268,0,0,15.54513603,0.969495038,0.015624493,0.014880469,0,0.6711
20,20,10,37,LOCALSEARCH-LB,6491.1835,5393.6444,5223.6444,90,80,0,3759.2716,36565.5106,1.73,1.5,5393.6444,0.8309,0,0,62.74190095,0.968481422,0.016686306,0.014832272,0,0.77
20,20,10,37,LOCALSEARCH-HC,6491.1835,5914.1426,5740.1426,90,84,0,4034.147,40180.9983,1.8569,1.5,5914.1426,0.9111,1,0.05,27.63779866,0.970578998,0.01521776,0.014203242,0,0.6431
20,20,10,37,LOCALSEARCH-BFSOPT,6491.1835,5499.8668,5331.8668,84,84,0,3827.0091,37323.0678,1.74,1.4,5499.8668,0.8473,1,0.05,99.44926027,0.969453806,0.015273097,0.015273097,0,0.66
20,20,10,38,GREEDY,10369.1441,7217.4335,6987.4335,150,80,0,4938.9812,48912.0342,2.5529,2.5,7217.4335,0.696,0,0,16.15047531,0.968132716,0.020783011,0.011084273,0,0.9471
20,20,10,38,LOCALSEARCH-LB,8638.9111,8325.4957,8083.4957,150,92,0,5713.9824,56584.4699,2.654,2.5,8325.4957,0.9637,3,0.15,145.2526763,0.970932662,0.018016945,0.011050393,0,0.846
20,20,10,38,LOCALSEARCH-HC,8657.3152,8091.3305,7798.4686,150,92,50.8619,5849.4362,54589.28,2.6277,2.5,8040.4686,0.9287,3,0.15,53.44614385,0.963805471,0.01853836,0.011370194,0.006285975,0.8723
20,20,10,38,LOCALSEARCH-BFSOPT,8561.9606,8268.6628,7998.6628,162,108,0,5949.0358,55990.6398,2.6865,2.7,8268.6628,0.9657,6,0.3,355.5663731,0.967346594,0.019592043,0.013061362,0,1.0135
20,20,10,39,GREEDY,10098.1354,7460.0865,7230.0865,150,80,0,5257.4892,50610.6053,2.4239,2.5,7460.0865,0.7388,0,0,15.91247992,0.969169258,0.020107005,0.010723736,0,1.0761
20,20,10,39,LOCALSEARCH-LB,8326.7654,8066.8521,7710.1931,144,100,112.6589,5608.7975,53971.3519,2.4945,2.4,7954.1931,0.9553,5,0.25,224.1765742,0.955787091,0.017850829,0.012396409,0.013965658,0.9055
20,20,10,39,LOCALSEARCH-HC,8741.1404,8181.095,7927.095,162,92,0,5634.255,55489.6652,2.5685,2.7,8181.095,0.9359,3,0.15,59.80639129,0.968952811,0.01980175,0.011245438,0,1.1315
20,20,10,39,LOCALSEARCH-BFSOPT,8398.3523,7912.9296,7672.9296,156,84,0,5469.2253,53710.507,2.4702,2.6,7912.9296,0.9422,1,0.05,574.1649663,0.969669893,0.019714569,0.010615537,0,1.1298
20,20,10,40,GREEDY,11547.7714,7380.4671,7126.4671,174,80,0,5158.0805,49885.2694,2.8172,2.9,7380.4671,0.6391,0,0,16.24888322,0.965584834,0.023575744,0.010839422,0,1.0828
20,20,10,40,LOCALSEARCH-LB,8399.5187,7736.0882,7466.0882,186,84,0,5558.4889,52262.6177,2.9221,3.1,7736.0882,0.921,1,0.05,148.761526,0.96509864,0.024043159,0.010858201,0,1.1779
20,20,10,40,LOCALSEARCH-HC,8399.5187,7902.7321,7624.7321,186,92,0,5751.6321,53373.1249,2.9376,3.1,7902.7321,0.9409,3,0.15,71.99615336,0.964822292,0.023536164,0.011641544,0,1.1624
20,20,10,40,LOCALSEARCH-BFSOPT,8863.0263,8620.5168,8171.7723,186,120,142.7445,6098.8391,57202.4061,2.9485,3.1,8477.7723,0.9565,9,0.45,598.153683,0.947944594,0.021576433,0.013920279,0.016558694,1.1515
20,20,10,41,GREEDY,8206.4631,6083.4447,5877.4447,126,80,0,4322.2748,41142.1129,2.2197,2.1,6083.4447,0.7413,0,0,15.98785061,0.966137606,0.02071195,0.013150444,0,0.8803
20,20,10,41,LOCALSEARCH-LB,7030.8017,6322.1446,6112.1446,126,84,0,4441.6247,42785.0123,2.2494,2.1,6322.1446,0.8992,1,0.05,73.77796327,0.966783423,0.019929946,0.013286631,0,0.8506
20,20,10,41,LOCALSEARCH-HC,6933.9227,6350.2461,6140.2461,126,84,0,4455.6754,42981.7225,2.2444,2.1,6350.2461,0.9158,1,0.05,33.36703295,0.966930415,0.019841751,0.013227834,0,0.8556
20,20,10,41,LOCALSEARCH-BFSOPT,7030.8017,6212.4988,6004.4988,120,88,0,4440.0609,42031.4916,2.2533,2,6212.4988,0.8836,2,0.1,64.44464408,0.966519108,0.019315899,0.014164993,0,0.7467
20,20,10,42,GREEDY,8573.5364,5951.3072,5763.3072,108,80,0,4108.5042,40343.1506,2.082,1.8,5951.3072,0.6941,0,0,15.82216539,0.968410302,0.018147274,0.013442425,0,0.718
20,20,10,42,LOCALSEARCH-LB,6736.5239,6019.5721,5825.5721,114,80,0,4142.6367,40779.0049,2.0877,1.9,6019.5721,0.8936,0,0,79.81335672,0.967771796,0.018938223,0.013289981,0,0.8123
20,20,10,42,LOCALSEARCH-HC,6736.5239,6409.9653,6104.1067,126,88,91.8586,4392.8351,42728.7472,2.1729,2.1,6318.1067,0.9379,2,0.1,39.27572439,0.952283891,0.019656893,0.013728623,0.014330592,0.9271
20,20,10,42,LOCALSEARCH-BFSOPT,6887.7094,6283.2732,6069.2732,126,88,0,4430.3078,42484.9125,2.1197,2.1,6283.2732,0.9122,1,0.05,158.8130099,0.965941319,0.020053242,0.014005439,0,0.9803
20,20,10,43,GREEDY,8982.9617,6283.6801,6089.6801,114,80,0,4133.1243,42627.7605,2.2859,1.9,6283.6801,0.6995,0,0,15.85988497,0.969126372,0.018142235,0.012731393,0,0.6141
20,20,10,43,LOCALSEARCH-LB,7035.6739,6353.6447,6161.6447,108,84,0,4274.3673,43131.513,2.3035,1.8,6353.6447,0.9031,1,0.05,75.91588891,0.969781124,0.016998118,0.013220758,0,0.4965
20,20,10,43,LOCALSEARCH-HC,8140.143,6574.925,6275.8332,114,88,97.0918,4371.543,43930.8326,2.3036,1.9,6477.8332,0.7958,2,0.1,26.89645294,0.954510234,0.017338601,0.013384183,0.014766982,0.5964
20,20,10,43,LOCALSEARCH-BFSOPT,7035.6739,6384.6652,6192.6652,108,84,0,4289.8775,43348.6565,2.3064,1.8,6384.6652,0.9075,1,0.05,78.02954691,0.969927945,0.016915531,0.013156524,0,0.4936
20,20,10,44,GREEDY,8339.4167,5917.2355,5669.2355,168,80,0,4132.4228,39684.6483,2.5758,2.8,5917.2355,0.7096,0,0,16.01128556,0.958088536,0.028391637,0.013519827,0,1.2242
