nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time
20,15,14,28,LOCALSEARCH-BFSOPT,6027.4212,4706.3316,4189.707,77.1429,57.1429,382.3389, 4314.4091,29327.9487,1.6718,1.2857,4323.9927,0.7174,4,0.2667,43.85706005800057
20,15,14,29,GREEDY,6179.0691,2888.493,2794.2073,51.4286,42.8571,0.0, 3003.3931,19559.4509,1.2254,0.8571,2888.493,0.4675,0,0.0,12.042729006000002
20,15,14,29,LOCALSEARCH-LB,4243.2969,3169.5763,3069.5763,51.4286,48.5714,0.0, 3039.5138,21487.0343,1.2651,0.8571,3169.5763,0.747,2,0.1333,52.07115107899995
20,15,14,29,LOCALSEARCH-HC,4910.6278,2953.0091,2850.152,60.0,42.8571,0.0, 3063.6082,19951.064,1.2306,1.0,2953.0091,0.6014,0,0.0,17.84200013499992
20,15,14,29,LOCALSEARCH-BFSOPT,4183.2969,3684.9475,3397.1836,60.0,60.0,167.7638, 3562.7434,23780.2853,1.3092,1.0,3517.1836,0.8408,6,0.4,109.3493256720003
20,15,14,30,GREEDY,7162.7607,3142.2769,3052.2769,47.1429,42.8571,0.0, 3223.7347,21365.9383,1.0734,0.7857,3142.2769,0.4387,0,0.0,12.019581189999997
20,15,14,30,LOCALSEARCH-LB,5041.5355,3286.5609,3189.4181,51.4286,45.7143,-0.0, 3358.3998,22325.9266,1.103,0.8571,3286.5609,0.6519,1,0.0667,44.193218588000036
20,15,14,30,LOCALSEARCH-HC,5208.4218,3332.6246,3244.0532,42.8571,45.7143,-0.0, 3401.3925,22708.3723,1.1082,0.7143,3332.6246,0.6399,1,0.0667,20.998895419000064
20,15,14,30,LOCALSEARCH-BFSOPT,5041.5355,3813.091,3671.6708,42.8571,51.4286,47.1345, 3400.1341,25701.6957,1.1475,0.7143,3765.9565,0.747,3,0.2,38.18214403000002
20,15,14,31,GREEDY,7070.0434,3807.6216,3674.7645,90.0,42.8571,0.0, 3606.4868,25723.3514,1.6633,1.5,3807.6216,0.5386,0,0.0,12.305026575999989
20,15,14,31,LOCALSEARCH-LB,5575.0321,4274.755,3865.0524,90.0,48.5714,271.1312, 4042.4779,27055.367,1.6808,1.5,4003.6239,0.7181,2,0.1333,54.35891598500007
20,15,14,31,LOCALSEARCH-HC,5575.0321,4274.755,3865.0524,90.0,48.5714,271.1312, 4042.4779,27055.367,1.6808,1.5,4003.6239,0.7181,2,0.1333,22.244961783000008
20,15,14,31,LOCALSEARCH-BFSOPT,5464.2159,4267.3005,3863.4288,94.2857,54.2857,255.3003, 4085.5603,27044.0015,1.7319,1.5714,4012.0002,0.7342,4,0.2667,111.69506716600063
20,15,14,32,GREEDY,4917.7189,2394.5357,2317.3928,34.2857,42.8571,0.0, 2345.65,16221.7497,0.9648,0.5714,2394.5357,0.4869,0,0.0,11.911347948000014
20,15,14,32,LOCALSEARCH-LB,4131.3347,2778.5724,2702.8582,30.0,45.7143,-0.0, 2584.8057,18920.0071,1.0107,0.5,2778.5724,0.6726,1,0.0667,28.355438248999917
20,15,14,32,LOCALSEARCH-HC,4131.3347,2778.5724,2702.8582,30.0,45.7143,-0.0, 2584.8057,18920.0071,1.0107,0.5,2778.5724,0.6726,1,0.0667,16.28091656899994
20,15,14,32,LOCALSEARCH-BFSOPT,4131.3347,2564.408,2485.8366,30.0,48.5714,0.0, 2569.3757,17400.8562,0.9912,0.5,2564.408,0.6207,2,0.1333,18.124058934999994
20,15,14,33,GREEDY,7344.4005,3229.4854,3156.6283,30.0,42.8571,-0.0, 3210.504,22096.3981,0.9783,0.5,3229.4854,0.4397,0,0.0,12.098989641000003
20,15,14,33,LOCALSEARCH-LB,4655.4782,3537.0245,3452.7388,38.5714,45.7143,-0.0, 3497.5405,24169.1715,1.0056,0.6429,3537.0245,0.7598,1,0.0667,51.4830124130001
20,15,14,33,LOCALSEARCH-HC,4655.4782,3537.0245,3452.7388,38.5714,45.7143,-0.0, 3497.5405,24169.1715,1.0056,0.6429,3537.0245,0.7598,1,0.0667,20.910377840000024
20,15,14,33,LOCALSEARCH-BFSOPT,5160.6957,3592.4471,3515.3042,34.2857,42.8571,0.0, 3204.3359,24607.1294,1.0114,0.5714,3592.4471,0.6961,0,0.0,19.319163704999482
20,15,14,34,GREEDY,6671.6377,3197.8651,3125.008,30.0,42.8571,0.0, 3156.5024,21875.056,0.9388,0.5,3197.8651,0.4793,0,0.0,11.97843663599997
20,15,14,34,LOCALSEARCH-LB,4931.8601,3388.5773,3214.0506,25.7143,54.2857,94.5267, 3334.5004,22498.3543,0.949,0.4286,3294.0506,0.6679,4,0.2667,39.92874989500001
20,15,14,34,LOCALSEARCH-HC,4931.8601,3706.5994,3576.8961,25.7143,51.4286,52.5605, 3461.2113,25038.2726,0.982,0.4286,3654.0389,0.7409,3,0.2,20.75986736499999
20,15,14,34,LOCALSEARCH-BFSOPT,4931.8601,3528.4336,3353.9069,25.7143,51.4286,97.3838, 3280.236,23477.3486,0.9604,0.4286,3431.0498,0.6957,3,0.2,46.16197328399994
20,15,14,35,GREEDY,6807.2483,3421.5662,3310.1376,68.5714,42.8571,0.0, 3367.742,23170.9635,1.2879,1.1429,3421.5662,0.5026,0,0.0,12.19542104200002
20,15,14,35,LOCALSEARCH-LB,4893.5391,3872.0714,3616.2214,64.2857,45.7143,145.8501, 3535.5035,25313.5495,1.3162,1.0714,3726.2214,0.7615,1,0.0667,63.36263276
20,15,14,35,LOCALSEARCH-HC,4893.5391,3872.0714,3616.2214,64.2857,45.7143,145.8501, 3535.5035,25313.5495,1.3162,1.0714,3726.2214,0.7615,1,0.0667,21.193490604999965
20,15,14,35,LOCALSEARCH-BFSOPT,4804.4066,3830.4102,3718.9816,68.5714,42.8571,0.0, 3583.4563,26032.8714,1.3256,1.1429,3830.4102,0.7973,0,0.0,51.94039289000011
20,15,14,36,GREEDY,6726.1836,2987.1577,2892.872,51.4286,42.8571,-0.0, 3157.594,20250.1041,1.0927,0.8571,2987.1577,0.4441,0,0.0,11.97762471499999
20,15,14,36,LOCALSEARCH-LB,5713.6967,3774.8957,3216.5533,47.1429,48.5714,462.6282, 3565.4724,22515.8728,1.1226,0.7857,3312.2675,0.5797,2,0.1333,35.31915981099996
20,15,14,36,LOCALSEARCH-HC,5733.6967,3549.5193,3164.837,47.1429,45.7143,291.8251, 3353.7877,22153.8591,1.1178,0.7857,3257.6942,0.5682,1,0.0667,17.187370486000077
20,15,14,36,LOCALSEARCH-BFSOPT,5713.6967,3802.4254,3294.4132,47.1429,48.5714,412.2979, 3591.1667,23060.8923,1.1298,0.7857,3390.1275,0.5933,2,0.1333,41.45770482700027
20,15,14,37,GREEDY,6785.3348,2907.5504,2838.979,25.7143,42.8571,0.0, 2861.1389,19872.8528,0.8783,0.4286,2907.5504,0.4285,0,0.0,11.908310135000022
20,15,14,37,LOCALSEARCH-LB,4881.7723,2979.4823,2906.6252,30.0,42.8571,0.0, 2928.2753,20346.3762,0.8845,0.5,2979.4823,0.6103,0,0.0,23.596219410000003
20,15,14,37,LOCALSEARCH-HC,4881.7723,2979.4823,2906.6252,30.0,42.8571,0.0, 2928.2753,20346.3762,0.8845,0.5,2979.4823,0.6103,0,0.0,14.505918319999978
20,15,14,37,LOCALSEARCH-BFSOPT,4881.7723,3259.5312,3183.8169,30.0,45.7143,0.0, 3189.6543,22286.7182,0.9286,0.5,3259.5312,0.6677,1,0.0667,25.681694778000747
20,15,14,38,GREEDY,7338.6104,3191.3636,3084.2208,64.2857,42.8571,0.0, 3424.7523,21589.5454,1.3814,1.0714,3191.3636,0.4349,0,0.0,12.328955493000024
20,15,14,38,LOCALSEARCH-LB,5275.9303,3494.3463,3328.0883,68.5714,48.5714,49.1151, 3490.6129,23296.6181,1.4142,1.1429,3445.2312,0.653,2,0.1333,43.89973043199984
20,15,14,38,LOCALSEARCH-HC,5275.9303,3490.0606,3328.0883,64.2857,48.5714,49.1151, 3486.6129,23296.6181,1.4142,1.0714,3440.9454,0.6522,2,0.1333,21.16898535400003
20,15,14,38,LOCALSEARCH-BFSOPT,5275.9303,3911.4285,3456.1103,60.0,60.0,335.3182, 3633.2544,24192.772,1.4802,1.0,3576.1103,0.6778,6,0.4,206.8381231809999
20,15,14,39,GREEDY,7259.9055,4062.0129,3954.8701,64.2857,42.8571,0.0, 4130.2055,27684.0904,1.3247,1.0714,4062.0129,0.5595,0,0.0,12.170838285000002
20,15,14,39,LOCALSEARCH-LB,5643.9527,4449.8676,4166.4479,55.7143,48.5714,179.134, 4175.7495,29165.1351,1.3443,0.9286,4270.7336,0.7567,2,0.1333,101.10326169399991
20,15,14,39,LOCALSEARCH-HC,6240.5456,4762.5276,4436.1493,55.7143,48.5714,222.0927, 4427.4708,31053.0449,1.3692,0.9286,4540.435,0.7276,2,0.1333,25.62058249100005
20,15,14,39,LOCALSEARCH-BFSOPT,6445.7993,5400.649,5000.2277,64.2857,57.1429,278.9927, 5003.3873,35001.5941,1.467,1.0714,5121.6563,0.7946,4,0.2667,142.15817357500055
20,15,14,40,GREEDY,7642.0867,3743.8812,3632.4526,68.5714,42.8571,-0.0, 3662.4258,25427.1685,1.3911,1.1429,3743.8812,0.4899,0,0.0,12.32579186099997
20,15,14,40,LOCALSEARCH-LB,5430.5382,4115.6616,3808.1139,64.2857,57.1429,186.1191, 4009.4208,26656.7973,1.4347,1.0714,3929.5425,0.7236,5,0.3333,101.21212743399974
20,15,14,40,LOCALSEARCH-HC,5430.5382,4422.6326,4117.9421,64.2857,54.2857,186.1191, 4295.9271,28825.5945,1.4672,1.0714,4236.5135,0.7801,4,0.2667,36.489686467999945
20,15,14,40,LOCALSEARCH-BFSOPT,5745.2138,4876.2054,4369.2725,68.5714,82.8571,355.5043, 4847.1727,30584.9076,1.5452,1.1429,4520.7011,0.7869,11,0.7333,198.63052692100064
20,15,14,41,GREEDY,5771.2152,3657.6185,3571.9042,42.8571,42.8571,0.0, 3517.8314,25003.3292,1.1523,0.7143,3657.6185,0.6338,0,0.0,12.117675854000026
20,15,14,41,LOCALSEARCH-LB,4723.6032,3662.267,3572.267,47.1429,42.8571,-0.0, 3522.1701,25005.8692,1.1523,0.7857,3662.267,0.7753,0,0.0,27.179070293999757
20,15,14,41,LOCALSEARCH-HC,4723.6032,3844.5654,3751.7083,47.1429,45.7143,0.0, 3692.3153,26261.9579,1.1979,0.7857,3844.5654,0.8139,1,0.0667,19.07846551900002
20,15,14,41,LOCALSEARCH-BFSOPT,4723.6032,3979.3367,3886.4796,47.1429,45.7143,0.0, 3818.1018,27205.357,1.2103,0.7857,3979.3367,0.8424,1,0.0667,32.12638345999949
20,15,14,42,GREEDY,6176.3089,2971.1854,2889.7568,38.5714,42.8571,0.0, 2888.7444,20228.2975,1.0776,0.6429,2971.1854,0.4811,0,0.0,12.091985610999984
20,15,14,42,LOCALSEARCH-LB,3789.287,3343.8814,3263.8814,34.2857,45.7143,0.0, 3236.594,22847.17,1.1237,0.5714,3343.8814,0.8825,1,0.0667,49.64559394700018
20,15,14,42,LOCALSEARCH-HC,4163.4674,3272.7582,3184.1868,42.8571,45.7143,0.0, 3170.2124,22289.3075,1.1271,0.7143,3272.7582,0.7861,1,0.0667,19.326138404999938
20,15,14,42,LOCALSEARCH-BFSOPT,3789.287,3188.2728,3102.5585,34.2857,51.4286,0.0, 3091.3593,21717.9094,1.0977,0.5714,3188.2728,0.8414,3,0.2,66.15347879800083
20,15,14,43,GREEDY,7900.1502,2981.3329,2908.4758,30.0,42.8571,0.0, 2953.4532,20359.3305,1.0411,0.5,2981.3329,0.3774,0,0.0,11.96096691899993
20,15,14,43,LOCALSEARCH-LB,5377.5304,3560.8874,3372.6839,30.0,45.7143,112.4892, 3309.2737,23608.7873,1.0839,0.5,3448.3982,0.6413,1,0.0667,36.93334200900017
20,15,14,43,LOCALSEARCH-HC,5377.5304,3890.9666,3612.4999,34.2857,48.5714,195.6096, 3551.8492,25287.4994,1.1196,0.5714,3695.3571,0.6872,2,0.1333,21.129930358000024
20,15,14,43,LOCALSEARCH-BFSOPT,5377.5304,3535.9224,3347.7189,30.0,45.7143,112.4892, 3522.7783,23434.0325,1.0816,0.5,3423.4332,0.6366,1,0.0667,33.207593350000025
20,15,14,44,GREEDY,6711.1479,3479.4549,3372.312,64.2857,42.8571,0.0, 3407.8134,23606.1841,1.3758,1.0714,3479.4549,0.5185,0,0.0,12.180243810999968
20,15,14,44,LOCALSEARCH-LB,5042.7221,3688.4313,3579.8599,60.0,48.5714,0.0, 3602.8581,25059.0194,1.4073,1.0,3688.4313,0.7314,2,0.1333,50.966320344999986
20,15,14,44,LOCALSEARCH-HC,5549.4437,3742.489,3636.7747,60.0,45.7143,-0.0, 3653.3118,25457.4228,1.4002,1.0,3742.489,0.6744,1,0.0667,23.918174055999998
20,15,14,44,LOCALSEARCH-BFSOPT,5654.3365,3950.2146,3748.2934,60.0,54.2857,87.6355, 3847.1891,26238.0538,1.4347,1.0,3862.5791,0.6831,4,0.2667,28.07394810599999
20,15,14,45,GREEDY,7185.9786,3389.6608,3273.9465,72.8571,42.8571,0.0, 3317.277,22917.6256,1.5038,1.2143,3389.6608,0.4717,0,0.0,12.136373897999988
20,15,14,45,LOCALSEARCH-LB,5695.7546,3845.6929,3587.4699,64.2857,51.4286,142.5087, 3621.0673,25112.2896,1.5327,1.0714,3703.1842,0.6502,3,0.2,45.026587113999994
20,15,14,45,LOCALSEARCH-HC,5695.7546,3845.6929,3587.4699,64.2857,51.4286,142.5087, 3621.0673,25112.2896,1.5327,1.0714,3703.1842,0.6502,3,0.2,19.727477891000035
20,15,14,45,LOCALSEARCH-BFSOPT,5695.7546,3773.5618,3506.596,64.2857,54.2857,148.3943, 3675.5846,24546.1721,1.5289,1.0714,3625.1674,0.6365,4,0.2667,28.22996507100015
20,15,14,46,GREEDY,5449.365,2956.4798,2883.6226,30.0,42.8571,0.0, 2927.5208,20185.3585,0.9084,0.5,2956.4798,0.5425,0,0.0,12.040807640999901
20,15,14,46,LOCALSEARCH-LB,4763.8392,3393.9614,3152.3849,25.7143,48.5714,167.2908, 3145.1665,22066.6943,0.9332,0.4286,3226.6706,0.6773,2,0.1333,48.75019889899977
20,15,14,46,LOCALSEARCH-HC,5242.1224,3508.8311,3285.9622,25.7143,51.4286,145.726, 3284.052,23001.7354,0.9698,0.4286,3363.1051,0.6416,3,0.2,17.570853071999977
20,15,14,46,LOCALSEARCH-BFSOPT,4479.4009,3488.1123,3310.3186,25.7143,57.1429,94.9366, 3313.7163,23172.2304,0.9478,0.4286,3393.1758,0.7575,3,0.2,52.56684253700041
20,15,14,47,GREEDY,6260.8236,3128.4671,3038.4671,47.1429,42.8571,0.0, 2996.9196,21269.2695,1.1215,0.7857,3128.4671,0.4997,0,0.0,12.047092961999965
20,15,14,47,LOCALSEARCH-LB,4769.4431,3128.4671,3038.4671,47.1429,42.8571,0.0, 2996.9196,21269.2695,1.1215,0.7857,3128.4671,0.6559,0,0.0,29.312709147000078
20,15,14,47,LOCALSEARCH-HC,4769.4431,3128.4671,3038.4671,47.1429,42.8571,0.0, 2996.9196,21269.2695,1.1215,0.7857,3128.4671,0.6559,0,0.0,13.983433760999901
20,15,14,47,LOCALSEARCH-BFSOPT,4769.4431,3316.6248,3075.4523,38.5714,62.8571,139.744, 3172.5335,21528.166,1.1289,0.6429,3176.8809,0.6661,6,0.4,79.35773592199985
20,15,14,48,GREEDY,6945.6779,3357.1907,3245.7621,68.5714,42.8571,-0.0, 3276.4895,22720.3347,1.3885,1.1429,3357.1907,0.4833,0,0.0,12.148972662999995
20,15,14,48,LOCALSEARCH-LB,4971.8438,3675.7298,3379.1121,72.8571,48.5714,175.1892, 3634.8189,23653.7844,1.4008,1.2143,3500.5406,0.7041,2,0.1333,56.12266895499988
20,15,14,48,LOCALSEARCH-HC,4971.8438,3675.7298,3379.1121,72.8571,48.5714,175.1892, 3634.8189,23653.7844,1.4008,1.2143,3500.5406,0.7041,2,0.1333,21.935175059000017
20,15,14,48,LOCALSEARCH-BFSOPT,4971.8438,3967.4987,3666.5952,68.5714,57.1429,175.1892, 3877.5914,25666.1661,1.4405,1.1429,3792.3094,0.7628,5,0.3333,71.22257299400007
20,15,14,49,GREEDY,6668.985,2819.7272,2716.8701,60.0,42.8571,0.0, 2810.4708,19018.0904,1.3116,1.0,2819.7272,0.4228,0,0.0,12.023965644999976
20,15,14,49,LOCALSEARCH-LB,4458.8042,3242.2865,3104.0467,60.0,48.5714,29.6683, 2940.8753,21728.327,1.3497,1.0,3212.6181,0.7205,2,0.1333,55.830108885999834
20,15,14,49,LOCALSEARCH-HC,4545.5459,3298.1719,3089.5065,64.2857,54.2857,90.094, 3043.6495,21626.5453,1.3733,1.0714,3208.0779,0.7058,4,0.2667,22.674315689999958
20,15,14,49,LOCALSEARCH-BFSOPT,4109.2885,3414.524,3238.8583,60.0,60.0,55.6657, 3149.5782,22672.0083,1.3679,1.0,3358.8583,0.8174,5,0.3333,187.27070426800037
20,15,14,50,GREEDY,7095.2627,3134.9418,3032.0846,60.0,42.8571,-0.0, 3139.265,21224.5923,1.2802,1.0,3134.9418,0.4418,0,0.0,12.07392194900001
20,15,14,50,LOCALSEARCH-LB,4526.4355,3320.8525,3210.8525,64.2857,45.7143,-0.0, 3312.7817,22475.9674,1.3321,1.0714,3320.8525,0.7337,1,0.0667,32.802310369000224
20,15,14,50,LOCALSEARCH-HC,4526.4355,3320.8525,3210.8525,64.2857,45.7143,-0.0, 3312.7817,22475.9674,1.3321,1.0714,3320.8525,0.7337,1,0.0667,20.063570866999953
20,15,14,50,LOCALSEARCH-BFSOPT,4628.0517,3839.8721,3713.1804,60.0,60.0,6.6918, 3595.4899,25992.2625,1.4095,1.0,3833.1804,0.8282,3,0.2,75.40798152599928
20,15,16,1,GREEDY,5408.9802,2328.445,2249.695,41.25,37.5,0.0, 2716.1619,15747.8651,0.8868,0.6875,2328.445,0.4305,0,0.0,13.798602779
20,15,16,1,LOCALSEARCH-LB,4633.3789,2531.6683,2446.6683,45.0,40.0,-0.0, 2986.5281,17126.6778,0.9566,0.75,2531.6683,0.5464,1,0.0667,30.255916093
20,15,16,1,LOCALSEARCH-HC,4633.3789,2531.6683,2446.6683,45.0,40.0,-0.0, 2986.5281,17126.6778,0.9566,0.75,2531.6683,0.5464,1,0.0667,17.116655170999998
20,15,16,1,LOCALSEARCH-BFSOPT,4633.3789,2636.8976,2559.3976,37.5,40.0,0.0, 2938.3051,17915.7832,0.9393,0.625,2636.8976,0.5691,1,0.0667,32.488601668
20,15,16,2,GREEDY,6311.4968,3015.3956,2929.1456,48.75,37.5,0.0, 3379.5651,20504.019,1.107,0.8125,3015.3956,0.4778,0,0.0,14.182006687
20,15,16,2,LOCALSEARCH-LB,5400.2361,3442.6158,3241.3895,41.25,40.0,119.9763, 3589.0492,22689.7267,1.1358,0.6875,3322.6395,0.6153,1,0.0667,52.487382367
20,15,16,2,LOCALSEARCH-HC,5400.2361,3458.7849,3257.5586,41.25,40.0,119.9763, 3568.9774,22802.9101,1.1373,0.6875,3338.8086,0.6183,1,0.0667,22.999032102
20,15,16,2,LOCALSEARCH-BFSOPT,5400.2361,3929.6594,3343.7597,45.0,47.5,493.3997, 4120.4232,23406.3181,1.1669,0.75,3436.2597,0.6363,4,0.2667,99.802162175
20,15,16,3,GREEDY,6542.5553,2179.8556,2101.1056,41.25,37.5,0.0, 2631.6413,14707.7394,1.0038,0.6875,2179.8556,0.3332,0,0.0,13.828636943000003
20,15,16,3,LOCALSEARCH-LB,6462.5553,3236.0529,2496.9113,41.25,47.5,650.3916, 3387.4756,17478.3793,1.0403,0.6875,2585.6613,0.4001,4,0.2667,37.492776332999995
20,15,16,3,LOCALSEARCH-HC,6462.5553,3236.0529,2496.9113,41.25,47.5,650.3916, 3387.4756,17478.3793,1.0403,0.6875,2585.6613,0.4001,4,0.2667,19.512100960000005
20,15,16,3,LOCALSEARCH-BFSOPT,6462.5553,3200.1453,2374.9736,30.0,50.0,745.1717, 3151.4082,16624.8149,1.0297,0.5,2454.9736,0.3799,5,0.3333,94.20770235999998
20,15,16,4,GREEDY,5071.995,2554.0854,2475.3354,41.25,37.5,0.0, 2836.9673,17327.3479,0.9807,0.6875,2554.0854,0.5036,0,0.0,14.003799708000003
20,15,16,4,LOCALSEARCH-LB,4321.0762,2918.0929,2735.1056,41.25,42.5,99.2373, 2989.2424,19145.7392,1.0097,0.6875,2818.8556,0.6524,2,0.1333,38.138761618000004
20,15,16,4,LOCALSEARCH-HC,4426.33,3148.2885,2941.1126,41.25,40.0,125.9259, 3246.1938,20587.7879,1.0237,0.6875,3022.3626,0.6828,1,0.0667,22.078657260999996
20,15,16,4,LOCALSEARCH-BFSOPT,4301.0762,3317.8246,3091.9667,37.5,47.5,140.8579, 3242.3925,21643.7666,1.0466,0.625,3176.9667,0.7386,4,0.2667,50.57465091999998
20,15,16,5,GREEDY,5107.1482,2455.5213,2384.2713,33.75,37.5,0.0, 2619.2227,16689.8988,0.957,0.5625,2455.5213,0.4808,0,0.0,13.968109184999996
20,15,16,5,LOCALSEARCH-LB,4642.997,2675.1797,2560.2133,30.0,40.0,44.9665, 2659.861,17921.4929,0.9733,0.5,2630.2133,0.5665,1,0.0667,28.22520907500001
20,15,16,5,LOCALSEARCH-HC,4642.997,2675.1797,2560.2133,30.0,40.0,44.9665, 2659.861,17921.4929,0.9733,0.5,2630.2133,0.5665,1,0.0667,17.281778136
20,15,16,5,LOCALSEARCH-BFSOPT,4642.997,2886.2477,2683.4692,33.75,40.0,129.0285, 2822.6799,18784.2842,0.9846,0.5625,2757.2192,0.5938,1,0.0667,24.98874761999997
20,15,16,6,GREEDY,6774.4202,2865.9278,2775.9278,52.5,37.5,0.0, 3368.2397,19431.4944,1.1673,0.875,2865.9278,0.4231,0,0.0,14.130544979000007
20,15,16,6,LOCALSEARCH-LB,5362.0531,3396.8873,3134.0302,45.0,45.0,172.8571, 3394.879,21938.2113,1.2003,0.75,3224.0302,0.6013,3,0.2,59.61898639
20,15,16,6,LOCALSEARCH-HC,5239.4762,3805.6595,3523.9877,45.0,45.0,191.6718, 3620.536,24667.914,1.2363,0.75,3613.9877,0.6898,3,0.2,28.472452195000002
20,15,16,6,LOCALSEARCH-BFSOPT,5239.4762,4107.2837,3768.4097,41.25,50.0,247.6241, 3669.3834,26378.8677,1.2837,0.6875,3859.6597,0.7366,5,0.3333,221.44658762199998
20,15,16,7,GREEDY,5168.5897,2676.3747,2601.3747,37.5,37.5,-0.0, 2854.7997,18209.6227,0.9643,0.625,2676.3747,0.5178,0,0.0,13.934829944
20,15,16,7,LOCALSEARCH-LB,4607.7755,3178.8886,3017.8229,33.75,47.5,79.8158, 3139.7642,21124.7603,1.0136,0.5625,3099.0729,0.6726,4,0.2667,57.692348271999975
20,15,16,7,LOCALSEARCH-HC,4607.7755,3178.8886,3017.8229,33.75,47.5,79.8158, 3139.7642,21124.7603,1.0136,0.5625,3099.0729,0.6726,4,0.2667,23.24229747999999
20,15,16,7,LOCALSEARCH-BFSOPT,4627.7755,3328.9631,3220.5816,37.5,55.0,15.8815, 3303.2541,22544.0714,1.048,0.625,3313.0816,0.7159,4,0.2667,194.31832856199992
20,15,16,8,GREEDY,6039.0781,2980.1397,2893.8897,48.75,37.5,0.0, 3327.8298,20257.2278,1.1572,0.8125,2980.1397,0.4935,0,0.0,14.037777818999999
20,15,16,8,LOCALSEARCH-LB,4821.7805,3188.5063,3091.0063,52.5,45.0,0.0, 3550.0875,21637.0444,1.2319,0.875,3188.5063,0.6613,3,0.2,55.44213231600003
20,15,16,8,LOCALSEARCH-HC,4575.1911,3920.2496,3669.7716,52.5,45.0,152.9781, 3810.7562,25688.4012,1.247,0.875,3767.2716,0.8234,3,0.2,34.16479511599999
20,15,16,8,LOCALSEARCH-BFSOPT,4942.2691,3883.2999,3470.6337,48.75,55.0,308.9162, 3892.6112,24294.4359,1.288,0.8125,3574.3837,0.7232,7,0.4667,109.16963304800004
20,15,16,9,GREEDY,5676.3627,2503.5692,2417.3192,48.75,37.5,0.0, 3021.9456,16921.2344,0.9852,0.8125,2503.5692,0.4411,0,0.0,14.032711057
20,15,16,9,LOCALSEARCH-LB,5453.6586,3184.7914,2598.1577,33.75,47.5,505.3837, 3182.3786,18187.1037,1.0048,0.5625,2679.4077,0.4913,4,0.2667,40.43191274999998
20,15,16,9,LOCALSEARCH-HC,5453.6586,3184.7914,2598.1577,33.75,47.5,505.3837, 3182.3786,18187.1037,1.0048,0.5625,2679.4077,0.4913,4,0.2667,20.333269599999994
20,15,16,9,LOCALSEARCH-BFSOPT,5453.6586,3360.2957,2836.6597,37.5,45.0,441.136, 3179.8537,19856.618,1.0239,0.625,2919.1597,0.5353,3,0.2,62.837147378000054
20,15,16,10,GREEDY,6706.7266,2945.8862,2840.8862,67.5,37.5,-0.0, 3279.228,19886.2031,1.3963,1.125,2945.8862,0.4392,0,0.0,14.347346523999988
20,15,16,10,LOCALSEARCH-LB,5211.1713,3625.7298,3192.0902,63.75,45.0,324.8896, 3644.0302,22344.6316,1.4287,1.0625,3300.8402,0.6334,3,0.2,67.82554015300002
20,15,16,10,LOCALSEARCH-HC,5369.8679,3609.1387,3047.2196,63.75,47.5,450.6691, 3486.8796,21330.537,1.4154,1.0625,3158.4696,0.5882,4,0.2667,25.892835604
20,15,16,10,LOCALSEARCH-BFSOPT,5211.1713,4010.4978,3626.9802,67.5,60.0,256.0176, 3811.0351,25388.8611,1.5142,1.125,3754.4802,0.7205,9,0.6,327.68717916700007
20,15,16,11,GREEDY,3849.7156,2362.5526,2280.0526,45.0,37.5,0.0, 2520.0561,15960.3681,1.0776,0.75,2362.5526,0.6137,0,0.0,13.899066754000017
20,15,16,11,LOCALSEARCH-LB,3710.3864,2692.4012,2548.9036,41.25,45.0,57.2477, 2676.1638,17842.3249,1.1376,0.6875,2635.1536,0.7102,3,0.2,61.367650233000006
20,15,16,11,LOCALSEARCH-HC,3710.3864,2691.1512,2548.9036,37.5,47.5,57.2477, 2674.8304,17842.3249,1.1376,0.625,2633.9036,0.7099,4,0.2667,24.94348401099998
20,15,16,11,LOCALSEARCH-BFSOPT,3739.621,2838.1869,2448.5581,41.25,55.0,293.3788, 3027.3994,17139.9068,1.1319,0.6875,2544.8081,0.6805,7,0.4667,58.46632099499993
20,15,16,12,GREEDY,5738.3599,2474.1679,2384.1679,52.5,37.5,-0.0, 2804.6294,16689.1752,1.0405,0.875,2474.1679,0.4312,0,0.0,14.050061424000006
20,15,16,12,LOCALSEARCH-LB,4866.5293,3050.834,2810.1053,45.0,42.5,153.2287, 2946.9319,19670.7372,1.0798,0.75,2897.6053,0.5954,2,0.1333,35.80143422900005
20,15,16,12,LOCALSEARCH-HC,4866.5293,3050.834,2810.1053,45.0,42.5,153.2287, 2946.9319,19670.7372,1.0798,0.75,2897.6053,0.5954,2,0.1333,19.208343024999976
20,15,16,12,LOCALSEARCH-BFSOPT,4886.5293,2811.7276,2533.3851,48.75,42.5,187.0925, 3164.6932,17733.696,1.0543,0.8125,2624.6351,0.5371,2,0.1333,45.608740548000014
20,15,16,13,GREEDY,6280.1183,3411.3406,3321.3406,52.5,37.5,0.0, 3692.1958,23249.3843,1.1926,0.875,3411.3406,0.5432,0,0.0,14.12864624400001
20,15,16,13,LOCALSEARCH-LB,4886.3345,3480.5405,3384.2905,56.25,40.0,0.0, 3766.0089,23690.0332,1.2007,0.9375,3480.5405,0.7123,1,0.0667,62.680614511000044
